time,SSID,BSSID,RSSI
2024-11-17T09:53:21.596,SK_WiFiGIGA83F4_Mesh,62:46:ae:25:83:f6,-94
2024-11-17T09:53:21.596,SK_WiFiGIGA7B2C_5G,0c:96:cd:e4:7b:2e,-88
2024-11-17T09:53:21.596,U+NetFC58_5G,80:ca:4b:9c:fc:5b,-92
2024-11-17T09:53:21.596,DLive_8E56,bc:62:ce:b3:8e:5b,-79
2024-11-17T09:53:34.636,Heyste Office 5G,98:77:e7:ac:bf:a9,-86
2024-11-17T09:53:34.636,KT_GiGA_5G_Wave2_841B,b4:a9:4f:2f:84:1e,-87
2024-11-17T09:53:34.636,짜장홈_5G,58:86:94:82:7c:f8,-87
2024-11-17T09:53:34.636,iptime_5G,58:86:94:bb:bf:2c,-83
2024-11-17T09:53:34.636,AT_401_CST_570004_WW_9cbe,1c:39:29:47:9c:be,-83
2024-11-17T09:53:34.636,SK_WiFiFB82_5G,00:23:aa:43:fb:80,-92
2024-11-17T09:53:34.636,olleh_WiFi_58F6,00:07:89:58:58:f9,-79
2024-11-17T09:53:34.636,SK_031C_5G,38:f4:5e:06:03:1e,-92
2024-11-17T09:53:34.636,Heyste Office 5G,80:ca:4b:6d:7e:07,-94
2024-11-17T09:53:34.636,U+NetFC58_5G,80:ca:4b:9c:fc:5b,-91
2024-11-17T09:53:34.636,Samsung StickVacuum_E50AJTVS131B,50:fd:d5:90:32:9b,-84
2024-11-17T09:53:34.636,SK_WiFiGIGA1E87,00:23:aa:91:1e:86,-81
2024-11-17T09:53:34.636,SK_WiFiGIGA0E6A_2.4G,c6:a9:4f:c1:0e:6d,-81
2024-11-17T09:53:34.636,U+NetB618,80:ca:4b:0f:b6:1a,-81
2024-11-17T09:53:34.636,Y1678AB,5e:cf:7f:16:78:ab,-81
2024-11-17T09:53:34.636,Pig,0a:29:d5:74:05:e2,-88
2024-11-17T09:53:34.636,Pig5,0a:29:d5:74:05:e3,-88
2024-11-17T09:53:34.636,K,0a:29:d5:74:05:e4,-88
2024-11-17T09:53:34.636,SEOUL,06:ae:d0:09:ef:11,-93
2024-11-17T09:53:34.636,public@SeongBuk,0a:ae:d0:09:ef:11,-94
2024-11-17T09:53:34.636,Public WiFi Secure,04:09:a5:3f:50:25,-93
2024-11-17T09:53:34.636,Public WiFi Free,0a:09:a5:3f:50:25,-93
2024-11-17T09:53:34.636,SEOUL_Secure,0e:09:a5:3f:50:25,-93
2024-11-17T09:53:34.636,zerozeroagency_5G,5a:86:94:40:0a:0c,-94
2024-11-17T09:53:34.636,U+NetFEB1,0c:96:cd:a5:fe:b0,-82
2024-11-17T09:53:34.636,KT_GiGA_2G_3417,08:5d:dd:e1:34:1b,-83
2024-11-17T09:53:34.636,Public WiFi Free,0a:09:a5:3f:50:26,-79
2024-11-17T09:53:34.636,zerozeroagency,58:86:94:00:0a:0c,-82
2024-11-17T09:53:34.636,KT_GiGA_DA41,60:32:b1:b8:58:66,-83
2024-11-17T09:53:34.636,SK_WiFiGIGACD40_5G,04:09:a5:41:cd:42,-87
2024-11-17T09:53:34.636,STR_WLAN_LOCAL,44:1e:98:08:55:8c,-93
2024-11-17T09:53:34.636,U+Net5100,18:c5:01:c7:51:02,-80
2024-11-17T09:53:34.636,KT_GiGA_5G_17FE,88:3c:1c:53:18:01,-94
2024-11-17T09:53:34.636,SK_WiFiGIGA83F4_5G_EXT,14:eb:b6:b0:18:29,-93
2024-11-17T09:53:34.636,장가네복희,70:5d:cc:df:d6:ee,-84
2024-11-17T09:53:34.636,KT_GiGA_2G_60F7,88:3c:1c:7f:60:fb,-82
2024-11-17T09:53:34.636,freeman1,58:86:94:b5:59:12,-85
2024-11-17T09:53:34.636,디오트스피더,9c:a2:f4:bd:3d:0a,-79
2024-11-17T09:53:34.636,U+Net06C0,80:ca:4b:39:06:c2,-79
2024-11-17T09:53:34.636,KT_GiGA_Mesh_3940,0c:96:cd:13:6e:f9,-80
2024-11-17T09:53:34.636,HBjk2G,70:5d:cc:6e:81:f2,-79
2024-11-17T09:53:34.636,yoo**hye,6c:b0:ce:24:7d:6a,-85
